indicator_code,attribute,attribute_complexity,attribute_dimension,indicator_attribute_score,assessment_c,assessment_principle,assessment,principle,indicator
ERA 2.4.2,Technology transfer,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats management
ERA 2.4.2,Transparent,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats management
ERA 2.4.3,Access to economic opportunity,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Access to knowledge,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Accountable,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Economic diversity,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Efficient and effective,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Equitable and inclusive,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Flexible and agile infrastructure,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Leadership and initiative,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Learning capacity,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Mobility,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Social capital,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Technology transfer,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.4.3,Transparent,NA,NA,0,Habitats,ERA_P2,ERA,Minimising impacts,Habitats information
ERA 2.5.1,Access to economic opportunity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Access to knowledge,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Accountable,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Economic diversity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Efficient and effective,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Equitable and inclusive,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Flexible and agile infrastructure,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Leadership and initiative,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Learning capacity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Mobility,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Social capital,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Technology transfer,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.1,Transparent,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem outcome
ERA 2.5.2,Access to economic opportunity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Access to knowledge,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Accountable,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Economic diversity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Efficient and effective,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Equitable and inclusive,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Flexible and agile infrastructure,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Leadership and initiative,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Learning capacity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Mobility,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Social capital,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Technology transfer,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.2,Transparent,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem management
ERA 2.5.3,Access to economic opportunity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Access to knowledge,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Accountable,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Economic diversity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Efficient and effective,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Equitable and inclusive,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Flexible and agile infrastructure,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Leadership and initiative,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Learning capacity,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Mobility,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Social capital,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Technology transfer,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 2.5.3,Transparent,NA,NA,0,Ecosystem,ERA_P2,ERA,Minimising impacts,Ecosystem information
ERA 3.1.1,Access to economic opportunity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Access to knowledge,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Accountable,NA,NA,1,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Economic diversity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Efficient and effective,NA,NA,2,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Equitable and inclusive,NA,NA,1,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Flexible and agile infrastructure,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Leadership and initiative,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Learning capacity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Mobility,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Social capital,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Technology transfer,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.1,Transparent,NA,NA,1,Governance & policy,ERA_P3,ERA,Effective fisheries management,Legal and/or customary framework
ERA 3.1.2,Access to economic opportunity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Access to knowledge,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Accountable,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Economic diversity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Efficient and effective,NA,NA,1,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Equitable and inclusive,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Flexible and agile infrastructure,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Leadership and initiative,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Learning capacity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Mobility,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Social capital,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Technology transfer,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.2,Transparent,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,"Consultation, roles, and responsibilities"
ERA 3.1.3,Access to economic opportunity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Access to knowledge,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Accountable,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Economic diversity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Efficient and effective,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Equitable and inclusive,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Flexible and agile infrastructure,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Leadership and initiative,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Learning capacity,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Mobility,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Social capital,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Technology transfer,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.1.3,Transparent,NA,NA,0,Governance & policy,ERA_P3,ERA,Effective fisheries management,Long term objectives
ERA 3.2.1,Access to economic opportunity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Access to knowledge,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Accountable,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Economic diversity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Efficient and effective,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Equitable and inclusive,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Flexible and agile infrastructure,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Leadership and initiative,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Learning capacity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Mobility,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Social capital,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Technology transfer,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.1,Transparent,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Fishery-specific objectives
ERA 3.2.2,Access to economic opportunity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Access to knowledge,NA,NA,1,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Accountable,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Economic diversity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Efficient and effective,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Equitable and inclusive,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Flexible and agile infrastructure,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Leadership and initiative,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Learning capacity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Mobility,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Social capital,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Technology transfer,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.2,Transparent,NA,NA,1,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Decision-making processes
ERA 3.2.3,Access to economic opportunity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Access to knowledge,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Accountable,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Economic diversity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Efficient and effective,NA,NA,1,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Equitable and inclusive,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Flexible and agile infrastructure,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Leadership and initiative,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Learning capacity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Mobility,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Social capital,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Technology transfer,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.3,Transparent,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,Compliance and enforcement
ERA 3.2.4,Access to economic opportunity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Access to knowledge,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Accountable,NA,NA,1,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Economic diversity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Efficient and effective,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Equitable and inclusive,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Flexible and agile infrastructure,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Leadership and initiative,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Learning capacity,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Mobility,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Social capital,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Technology transfer,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
ERA 3.2.4,Transparent,NA,NA,0,Fishery specific management system,ERA_P3,ERA,Effective fisheries management,"Monitoring, management, performance evaluation"
SRA 1.1.1,Access to economic opportunity,NA,NA,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
SRA 1.1.1,Access to knowledge,NA,NA,0,Human and labor rights,SRA_P1,SRA,"Protect human rights, dignity, and access to resources",Abuse and harassment
